material_id,oun,transaction_count,median_unit_price,minimum_unit_price,maximum_unit_price,average_unit_price,spend,price_spread_pct,review_flag
801200.0,EA,11,27.95,18.2,47.45,28.122727272727275,68234.0,1.0465116279069768,Review
951540.0,EA,5,0.22,0.22,6830.0,1894.132,66480.0,31044.454545454544,Review
806200.0,EA,6,487.5,54.0,1298.18,613.2266666666667,65609.98,2.552164102564103,Review
801600.0,EA,10,2148.2200000000003,467.4,2400.0,1866.3740000000003,64738.0,0.8996285296664214,Review
7704670.0,EA,8,3400.0,2805.83,5398.44,3817.1437499999997,64161.619999999995,0.7625323529411764,Review
807510.0,EA,13,500.0,155.0,750.0,432.5576923076923,63486.2,1.19,Review
808520.0,EA,5,1650.0,1650.0,2520.0,1824.0,61850.0,0.5272727272727272,Review
812290.0,EA,5,275.42,22.0,880.0,363.524,61751.26,3.115242175586377,Review
7708460.0,EA,12,469.62,41.0,24027.89,2897.5400000000004,61264.38,51.07723265619011,Review
952120.0,EA,6,12.34,0.4,13.78,9.006666666666666,61180.0,1.0842787682333872,Review
800030.0,EA,19,10.71,3.26,25.0,11.16157894736842,61124.619999999995,2.029878618113912,Review
808730.0,EA,9,83.85,83.85,237.25,127.72555555555556,60483.0,1.8294573643410854,Review
980170.0,EA,7,339.29,8.47,38923.2,7463.887142857143,60107.57,114.69459754192577,Review
962200.0,EA,7,89.32,61.2,275.94,145.8957142857143,59960.0,2.4041648007165253,Review
804530.0,PAA,6,600.0,285.0,600.0,547.5,59700.0,0.525,Review
7100200.0,EA,9,25.0,20.0,110.0,39.595555555555556,59027.2,3.6,Review
800580.0,EA,10,11.5,3.68,50.0,13.609,58814.0,4.027826086956522,Review
801210.0,EA,10,97.625,71.5,252.2,126.845,58099.0,1.8509603072983354,Review
800100.0,EA,12,29.24,1.2919999999999998,143.0,44.00933333333333,57976.42,4.846374829001368,Review
800910.0,EA,6,0.45499999999999996,0.16,1.2,0.5116666666666666,57736.54,2.285714285714286,Review
801490.0,EA,8,103.62,86.4,303.75,127.12375,57602.0,2.097568037058483,Review
800710.0,EA,17,190.34,63.0,11200.0,826.5929411764707,57293.0,58.511085426079646,Review
804340.0,EA,6,480.93,190.0,1862.67,829.9166666666666,56758.0,3.4779905599567504,Review
7504010.0,EA,7,852.5,335.5,2160.0,972.3571428571429,55482.0,2.140175953079179,Review
808870.0,EA,6,167.12444444444446,3.888888888888889,1610.05,380.4061111111111,55464.799999999996,9.61056963540143,Review
7708480.0,EA,12,2021.125,432.46,5680.15,2474.116666666667,55194.3,2.5964203104706534,Review
7708370.0,EA,13,1788.0,548.51,7015.05,2781.883076923077,54678.96,3.616633109619687,Review
808950.0,EA,10,491.0,357.0,1662.7,583.107,53854.0,2.659266802443992,Review
800140.0,KG,7,129.46,53.0,185.0,121.35142857142857,53196.49,1.019619959833153,Review
7504060.0,EA,7,315.0,16.0,17010.0,5561.285714285715,53080.0,53.94920634920635,Review
7705580.0,EA,5,466.1,150.0,50000.0,10264.914,52033.04,106.95129800472002,Review
819030.0,EA,8,880.5,1.0168000000000001,7866.2,2317.7146000000002,50521.21,8.932632822260079,Review
807270.0,EA,13,35.31,4.802083333333333,11922.32,944.8992948717948,50180.7,337.5111276314547,Review
801970.0,L,14,70.66499999999999,64.76,110.0,80.18642857142856,50178.38,0.6402037783909997,Review
951230.0,EA,7,0.55,0.4,6.35,2.8228571428571425,49665.2,10.818181818181817,Review
806170.0,EA,5,4092.72,4050.0,14727.0,6211.034,49575.78,2.6087785140444497,Review
816940.0,EA,6,5498.0,1423.53,20934.33,7094.161666666667,49486.5,3.548708621316843,Review
808050.0,KG,18,225.0,30.0,742.84,267.80277777777775,49012.2,3.1681777777777778,Review
7701070.0,EA,6,480.15,0.82,704.55,449.4866666666667,48250.0,1.4656461522440902,Review
967420.0,SET,5,10887.8,6360.98,12669.0,9765.556,47976.0,0.5793658957732509,Review
800660.0,EA,7,147.84,70.0,213.71,143.36142857142858,46895.0,0.9720643939393939,Review
815800.0,EA,5,8898.3,789.48,10161.0,6017.415999999999,46517.6,1.0531809446748257,Review
980030.0,EA,7,2470.65,40.0,6390.0,2349.6142857142854,46253.0,2.570173840892073,Review
960920.0,M,7,368.64,217.44,1068.0,514.9085714285713,45786.6,2.3072916666666665,Review
7708400.0,EA,10,626.0799999999999,319.46,4096.85,998.406,44814.9,6.033398287758754,Review
805360.0,EA,7,38.44,4.96,10200.0,2394.7714285714287,44720.0,265.21956295525496,Review
7500040.0,EA,5,32.86,27.9,1330.43,306.81000000000006,44509.89,39.638770541692026,Review
807910.0,EA,6,712.5,712.5,6608.0,2676.3333333333335,43150.0,8.27438596491228,Review
800670.0,EA,16,36.675,10.17,221.76,72.2475,43041.0,5.769325153374234,Review
7708320.0,EA,9,1550.0,126.95,2128.6,1189.4311111111112,42271.61,1.2913870967741934,Review
960290.0,EA,7,125.0,120.0,1470.0,560.0,42135.0,10.8,Review
818530.0,EA,13,260.0,35.0,260.0,218.82692307692307,42075.0,0.8653846153846154,Review
818130.0,EA,5,306.0,3.5,935.0,354.3,41911.0,3.0441176470588234,Review
812500.0,EA,5,2100.0,839.04,5294.86,2855.8059999999996,41404.08,2.1218190476190473,Review
7701770.0,EA,5,2627.84,3.03,7744.75,2677.092,41204.020000000004,2.946039332683877,Review
808720.0,EA,11,126.75,32.5,128.7,84.79545454545455,41080.0,0.7589743589743588,Review
801800.0,EA,9,28.0,25.9,1800.0,530.7433333333333,40972.8,63.36071428571428,Review
980130.0,EA,8,299.725,10.81,14358.46,2088.2,40527.3,47.86938026524314,Review
808020.0,EA,13,1.5,1.1,145.0,12.399230769230769,39375.0,95.93333333333334,Review
980260.0,EA,8,688.75,20.52,1529.5,660.44,39167.5,2.190896551724138,Review
7708290.0,EA,17,395.58,180.0,8246.2,914.7417647058824,39103.68,20.390818544921384,Review
800540.0,EA,18,12.33,2.23,100.0,19.551666666666666,38957.9,7.929440389294403,Review
800120.0,EA,8,8.8,5.5,84.75,27.72625,38756.0,9.005681818181817,Review
800730.0,EA,16,151.28,17.86,433.38,141.9175,38432.0,2.746694870438921,Review
7708430.0,EA,12,1728.88,20.1,4046.8,1911.635,38316.0,2.3290800980981907,Review
7708190.0,EA,6,421.175,378.98,24102.43,4377.46,38301.71,56.326823766842764,Review
816960.0,EA,9,2093.43,1088.59,9211.11,3600.7055555555557,38100.490000000005,3.8800055411453935,Review
818170.0,EA,5,1995.0,1002.98,4935.0,2406.596,37854.0,1.9709373433583959,Review
801140.0,EA,17,2.04,1.13,63.99,11.672941176470587,37360.5,30.813725490196077,Review
7504020.0,EA,7,729.0,25.42,1915.0,768.0600000000001,36571.0,2.5920164609053495,Review
980320.0,EA,5,590.0,60.0,2100.0,761.0,36320.0,3.457627118644068,Review
804270.0,EA,8,613.0799999999999,120.0,2330.51,1071.6775,35930.520000000004,3.6055816532915776,Review
7504100.0,EA,7,58.806666666666665,3.2595,140.0,67.82742857142857,35577.5,2.3252550731209616,Review
800070.0,EA,11,15.35,11.6,95.0,29.126363636363635,35176.54,5.433224755700326,Review
969920.0,EA,6,4.765,0.09,5500.0,919.735,35040.0,1154.2308499475341,Review
7101200.0,EA,8,8.25,1.6,17.6,9.262500000000001,34795.0,1.9393939393939394,Review
800220.0,PAA,13,40.0,14.0,310.0,107.92307692307692,34470.0,7.4,Review
969880.0,EA,6,3849.58,800.0,7004.14,3598.7566666666667,33702.0,1.6116407504195265,Review
7703510.0,EA,6,2317.1549999999997,44.88,2854.47,1721.62,33090.619999999995,1.2125170737391326,Review
7701710.0,KG,5,67.79661,66.11,176.27,99.257322,32735.26,1.6248600040621501,Review
801440.0,EA,7,542.5,162.8,600.0,419.5028571428571,32670.0,0.8058986175115207,Review
802710.0,EA,7,61.86,61.86,877.11,201.02857142857144,32583.9,13.178952473326866,Review
802230.0,EA,6,163.0,74.12,163.0,145.18666666666667,32407.0,0.5452760736196319,Review
812720.0,KG,17,176.19,31.07,462.9,226.6083294117647,32340.010000000002,2.45093365117203,Review
7708300.0,EA,12,899.155,481.73,5485.96,1500.1583333333335,32255.579999999998,5.565480923756193,Review
800490.0,EA,5,10.72,10.0,20.0,12.766,32130.65,0.9328358208955223,Review
980300.0,EA,5,1150.0,55.0,10200.0,3201.0,31450.0,8.821739130434782,Review
814880.0,EA,10,335.0,280.0,650.0,398.0,31050.0,1.1044776119402986,Review
801770.0,EA,8,407.5,98.0,1040.0,473.875,30760.0,2.3116564417177914,Review
813580.0,EA,9,180.0,9.524,180.0,158.39155555555556,30606.2,0.9470888888888889,Review
800300.0,M,6,142.5,95.0,230.25,145.70833333333334,30603.98,0.9491228070175438,Review
809780.0,EA,19,6.3,6.0,40.0,8.037894736842105,30520.9,5.396825396825397,Review
980230.0,EA,8,500.0,25.0,500.0,385.625,30500.0,0.95,Review
801000.0,KG,6,174.58,160.0,400.0,215.86,30345.4,1.37472791843281,Review
801080.0,EA,14,6.25,2.44,47.85,9.165714285714285,30281.4,7.265600000000001,Review
980190.0,EA,7,590.0,245.0,4180.0,1219.2857142857142,30180.0,6.669491525423729,Review
800550.0,EA,10,14.280000000000001,4.46,30.0,15.765,29931.78,1.7885154061624648,Review
960460.0,EA,5,15.96,11.65,37.37,21.928,29498.5,1.6115288220551376,Review
960540.0,KG,6,59.7456,56.0,2775.42,512.9852,29496.31,45.51665729359149,Review
7504050.0,EA,10,362.645,2.5,1800.0,473.591,29426.0,4.956638034441396,Review
810640.0,EA,5,4813.0,974.57,5043.0,3344.078,29329.95,0.8453002285476833,Review
7700490.0,EA,5,170.8,2.64,170.8,103.53600000000002,29223.8,0.9845433255269321,Review
960780.0,EA,5,807.5,807.5,1489.5,973.76,29162.0,0.8445820433436533,Review
960510.0,EA,7,1.7,0.42,7.27,2.1814285714285715,29103.0,4.029411764705882,Review
7704620.0,EA,5,2883.0,42.5,4507.81,2875.568,29008.770000000004,1.5488414845646896,Review
960490.0,EA,5,4.72,2.88,6.71,4.452,28968.0,0.8114406779661018,Review
812700.0,KG,5,133.33,55.358000000000004,133.33,102.1412,28213.67,0.5848046201155029,Review
980350.0,EA,5,811.69,83.0,15000.0,3391.728,27962.0,18.37770577437199,Review
800090.0,EA,13,35.0,0.325,270.0,83.90038461538461,27924.6,7.705,Review
801960.0,EA,10,127.795,40.0,220.34,114.827,27904.54,1.4111663210610743,Review
7500510.0,EA,8,1.61,1.1,3.38,1.8325,27506.0,1.4161490683229812,Review
807240.0,EA,7,72.0,72.0,508.47,134.35285714285715,27445.41,6.062083333333334,Review
814710.0,FT2,13,38.0,7.0,38.0,31.423076923076923,27441.0,0.8157894736842105,Review
804230.0,EA,5,205.38,14.64,10345.0,4212.034,27391.0,50.29876326808843,Review
812660.0,L,12,59.3,19.05,76.2,62.270833333333336,27034.1,0.9637436762225972,Review
7708280.0,EA,7,560.57,27.34,3271.87,828.6657142857142,26592.760000000002,5.787912303548173,Review
806080.0,EA,6,47.879999999999995,26.27,670.55,193.88166666666666,26350.079999999998,13.456140350877194,Review
7707200.0,EA,6,750.0,721.85,3231.36,1157.325,26238.39,3.3460133333333335,Review
802080.0,EA,7,27.0,5.21,134.0,38.57285714285714,26184.300000000003,4.77,Review
817820.0,EA,7,100.0,100.0,1326.0,291.1228571428572,25987.2,12.26,Review
7700620.0,SET,9,2343.76,710.94,2656.24,2050.351111111111,25796.92,0.8299911253711982,Review
980070.0,EA,7,1122.88,131.3,9090.0,2422.5214285714287,25192.53,7.97832359646623,Review
800830.0,EA,9,70.0,30.0,195.0,84.97333333333333,25021.0,2.357142857142857,Review
800890.0,EA,7,9.0,7.5,200.0,36.07142857142857,25020.0,21.38888888888889,Review
800080.0,EA,7,6.0,0.17,30.0,8.415714285714285,24842.6,4.971666666666667,Review
969810.0,EA,6,2144.6,592.96,5862.96,2887.58,24769.0,2.4573347011097644,Review
969800.0,EA,6,1506.6,706.5,2282.0,1511.9333333333334,24491.0,1.0457321120403558,Review
7708390.0,EA,12,595.8050000000001,65.76,5240.0,976.4958333333334,24410.68,8.684452127793488,Review
802720.0,EA,7,950.0,127.12,2881.35,982.2042857142858,24296.63,2.8991894736842108,Review
809440.0,EA,6,18.805,0.35,40.0,19.261666666666667,24091.52,2.1084817867588406,Review
910580.0,KG,107,25.0,10.0,125.0,32.99065420560748,23800.6,4.6,Review
813340.0,EA,5,61.25,26.79,67.0,55.05799999999999,23743.08,0.6564897959183673,Review
806790.0,EA,5,402.54,20.52,402.54,326.136,23632.32,0.9490236995081235,Review
910840.0,KG,20,120.0,100.0,220.0,137.0,23270.0,1.0,Review
802160.0,EA,5,211.9,130.0,300.0,218.38000000000002,23047.6,0.8022652194431336,Review
803020.0,EA,6,102.6,52.08,595.28,233.88166666666666,23000.0,5.294346978557504,Review
800800.0,EA,9,298.0,191.0,1750.0,528.2222222222222,22516.0,5.231543624161074,Review
7708350.0,EA,8,858.26,257.31,6453.5,1974.925,22469.809999999998,7.219478945774007,Review
812760.0,KG,16,557.1,56.0,157140.0,19107.630624999998,22467.19,281.9673308203195,Review
7704990.0,EA,5,635.59,20.0,6287.79,2634.138,22008.59,9.861372897622681,Review
980120.0,EA,5,745.0,152.24,6910.0,2177.768,21949.0,9.070818791946309,Review
805920.0,EA,5,2000.0,100.0,2850.0,1515.508,21726.2,1.375,Review
940060.0,PAK,5,2665.0,850.0,3400.0,2233.0,21595.0,0.9568480300187617,Review
910950.0,KG,6,5.08375,0.138,30.0,11.740583333333333,21593.0,5.874010327022375,Review
800180.0,EA,8,220.495,62.22,481.0,244.03875,21221.0,1.8992720923376947,Review
818930.0,EA,7,140.0,22.0,10593.22,2527.46,21124.22,75.50871428571428,Review
800310.0,M,8,366.67,120.0,366.67,330.0025,21120.0,0.6727302479068372,Review
801070.0,EA,7,21.0,2.03,34.07,18.62857142857143,20706.0,1.5257142857142856,Review
7707810.0,EA,9,480.39,222.3,616.25,413.24,20447.54,0.8200628655883762,Review
7708310.0,EA,14,64.35,32.4,1666.34,527.3421428571429,19984.030000000002,25.39145299145299,Review
801780.0,EA,7,82.0,16.0,480.0,235.64285714285714,19570.0,5.658536585365853,Review
804730.0,EA,6,950.0,1.6,1250.0,743.6,19548.4,1.3141052631578949,Review
7708450.0,EA,8,1170.56,11.16,6640.63,1507.375,19129.13,5.663502938764353,Review
800970.0,EA,15,2.3,0.95,4.9,2.502666666666667,19049.0,1.7173913043478264,Review
812740.0,KG,12,1166.665,95.24,2000.0,1065.1591666666666,19000.98,1.6326537609339442,Review
7708380.0,EA,10,603.99,214.5,2532.43,971.6120000000001,18963.11,3.8376959883441777,Review
7708490.0,EA,8,674.325,3.8,7859.14,1433.96875,18791.02,11.649189930671412,Review
980200.0,EA,6,1534.0,10.12,5285.0,2001.53,18267.0,3.43864406779661,Review
801690.0,EA,11,2.9,0.98,200.0,27.792727272727276,18064.0,68.62758620689655,Review
818770.0,EA,13,510.0,26.6666,700.0,560.5128153846155,17926.64,1.320261568627451,Review
814820.0,KG,12,72.75,40.17,85.0,66.16333333333334,17689.5,0.6162199312714777,Review
7708470.0,EA,11,812.11,8.16,7632.42,1242.7981818181818,17683.5,9.388210956643805,Review
7700410.0,EA,9,6.37,3.55,340.68,84.26222222222222,17612.78,52.92464678178964,Review
969930.0,EA,6,423.0,280.0,1260.0,550.6666666666666,17280.0,2.316784869976359,Review
980220.0,EA,5,781.95,136.5,3575.65,1158.142,16421.22,4.3981712385702405,Review
803950.0,EA,9,250.0,57.22,480.0,330.80222222222227,16359.0,1.69112,Review
7701820.0,EA,6,1304.215,6.25,2382.82,1146.8166666666668,16282.54,1.8222225629976656,Review
7702180.0,SET,9,1835.94,65.26,4140.62,1806.7822222222223,16261.04,2.21976753052932,Review
806300.0,EA,5,45.0,45.0,150.0,66.0,16200.0,2.3333333333333335,Review
817060.0,EA,6,1482.5,1.2,2711.86,1398.6599166666667,16093.8,1.8284384485666108,Review
808150.0,EA,7,15.0,12.0,246.6,69.88142857142857,16060.2,15.639999999999999,Review
7706420.0,EA,5,261.68,67.5,4159.79,1765.65,15652.48,15.638527973096911,Review
7708360.0,EA,10,406.485,65.63,4050.0,1283.67,15396.460000000001,9.802009914264978,Review
800720.0,EA,16,42.0,5.5,230.0,62.29,15350.4,5.345238095238095,Review
812730.0,KG,15,152.0,44.64,800.0,376.2286666666667,15345.439999999999,4.969473684210526,Review
7708410.0,EA,8,422.385,47.5,1694.92,584.42125,15233.779999999999,3.9002805497354314,Review
932110.0,EA,18,56.745555555555555,15.71,56.745555555555555,43.95597222222222,14825.42,0.7231501243367077,Review
812870.0,EA,14,90.195,0.9,202.85,84.60342142857142,14794.92,2.239037640667443,Review
817230.0,EA,11,1050.0,20.0,2700.0,1333.7136363636364,14770.85,2.552380952380952,Review
801940.0,EA,8,30.0,25.0,60.0,32.825,14711.2,1.1666666666666667,Review
910860.0,EA,14,68.98,40.0,77.96000000000001,66.48,14509.0,0.5503044360684257,Review
806460.0,EA,5,466.36,432.0,1079.38,579.238,14225.42,1.3881550733339054,Review
7503940.0,EA,6,1451.6,113.05,3556.8,1644.45,14130.0,2.37238219895288,Review
812750.0,KG,23,400.0,95.24,1200.0,424.7621739130435,13827.18,2.7619,Review
809990.0,EA,5,64.0,59.5,720.33,324.732,13793.3,10.32546875,Review
812460.0,EA,7,90.0,15.0,90.0,60.0,13755.0,0.8333333333333334,Review
7708500.0,EA,7,949.93,5.42,1765.06,953.5,13375.69,1.8523891234090932,Review
7701860.0,EA,6,87.5,87.5,750.0,204.41333333333333,13214.8,7.571428571428571,Review
980060.0,EA,7,70.0,20.0,1780.0,421.42857142857144,13180.0,25.142857142857142,Review
800600.0,M,7,50.0,22.0,82.0,49.135714285714286,13054.0,1.2,Review
809450.0,EA,7,800.0,650.0,1250.0,865.7142857142857,12960.0,0.75,Review
803940.0,EA,5,96.94,31.82,360.0,135.752,12859.4,3.385393026614401,Review
803810.0,M,7,28.26,18.0,37.0,27.360000000000003,12826.8,0.6723283793347488,Review
910610.0,KG,46,20.0,10.0,40.0,18.73913043478261,12785.0,1.5,Review
7708150.0,EA,6,687.5,45.0,2453.2,988.6183333333333,12780.460000000001,3.5028363636363635,Review
911010.0,KG,34,48.2,48.2,158.11,55.160000000000004,12372.76,2.280290456431535,Review
910900.0,EA,13,0.9525,0.9525,2.0,1.033076923076923,12220.51,1.0997375328083987,Review
802050.0,PAK,11,3.81,3.81,55.51,15.772727272727273,11957.24,13.569553805774277,Review
800060.0,EA,9,16.95,2.07,28.0,14.764444444444443,11791.72,1.5297935103244837,Review
800750.0,EA,9,60.0,44.02,110.36,63.60888888888889,11579.0,1.1056666666666668,Review
7707110.0,EA,6,118.81,110.17,1777.5,668.8233333333334,11504.560000000001,14.033583031731334,Review
7705540.0,EA,7,218.35,92.97,320.68,208.47142857142856,11433.6,1.042866956720861,Review
802790.0,EA,6,0.5,0.29,140.0,23.781666666666666,11260.0,279.42,Review
800760.0,EA,11,54.56,41.54,80.0,58.95545454545454,10855.0,0.7049120234604106,Review
800060.0,PAK,5,5.08,4.07,88.98,25.508000000000003,10833.92,16.714566929133856,Review
910720.0,PAK,6,74.0,44.64,280.0,100.10666666666667,10233.2,3.180540540540541,Review
800400.0,EA,6,62.5,15.0,120.0,62.26666666666667,10230.0,1.68,Review
980280.0,EA,8,220.0,150.0,3000.0,671.3325,10012.0,12.954545454545455,Review
802410.0,EA,6,37.385,2.0,1350.0,413.16166666666663,9835.27,36.05724220944229,Review
810430.0,EA,5,600.0,16.24,1478.81,732.7719999999999,9320.43,2.4376166666666665,Review
7705900.0,EA,5,39.76,3.85,727.26,165.598,9252.9,18.194416498993963,Review
964310.0,EA,5,1303.25,100.0,1442.35,880.0899999999999,9174.0,1.03000191828122,Review
818490.0,EA,8,30.0,1.7,36.0,23.65,9046.0,1.1433333333333333,Review
7705050.0,EA,5,273.52,164.75,451.41,315.844,8679.970000000001,1.0480403626791461,Review
980180.0,EA,8,34.0,12.71,1318.2,194.91625,8495.3,38.396764705882354,Review
819000.0,EA,7,450.0,90.0,2925.0,760.7142857142857,8369.24,6.3,Review
963000.0,EA,8,383.4,133.3,600.0,377.0125,8225.0,1.217266562336985,Review
7705310.0,EA,5,400.0,166.78,1150.0,627.062,8153.91,2.45805,Review
800240.0,EA,7,8.0,5.0,13.5,8.428571428571429,7930.0,1.0625,Review
801400.0,EA,5,37.0,37.0,340.0,142.7,7905.0,8.18918918918919,Review
814770.0,KG,15,140.0,120.0,271.19,153.41266666666667,7713.8,1.0799285714285713,Review
969950.0,EA,7,222.88,28.91,1129.66,321.9814285714286,7512.02,4.938756281407035,Review
910940.0,KG,12,30.0,20.0,144.07,46.928333333333335,7236.4,4.135666666666666,Review
800560.0,EA,5,31.88,3.12,40.0,23.78,7235.0,1.1568381430363865,Review
803820.0,EA,5,50.0,11.3,1336.2,291.9916666666667,7059.0,26.498,Review
7700420.0,EA,5,2.11,1.88,55.0,22.62,7011.36,25.175355450236967,Review
961690.0,EA,6,9.75,7.0,19.5,11.166666666666666,6985.0,1.2820512820512822,Review
812980.0,KG,5,76.19,74.29,138.04,89.942,6939.69,0.8367239795248719,Review
805000.0,EA,7,10.0,6.78,37.0,18.222857142857144,6865.08,3.022,Review
7702080.0,EA,9,601.7,114.4,1403.38,741.4244444444445,6672.820000000001,2.142230347349177,Review
801270.0,EA,5,310.0,10.0,320.0,220.32,6658.0,1.0,Review
910620.0,KG,50,15.0,8.33,30.0,15.0772,6617.37,1.4446666666666668,Review
812780.0,KG,7,112.5,103.57,228.57,141.83571428571426,6539.24,1.1111111111111112,Review
803910.0,EA,5,186.3,20.0,380.0,165.632,6494.64,1.932367149758454,Review
802070.0,PAK,6,291.95,170.0,350.0,289.6333333333333,6462.9,0.6165439287549238,Review
804680.0,EA,8,26.65,20.0,300.0,65.3575,6404.26,10.506566604127581,Review
800590.0,EA,9,14.07,3.86,38.0,16.471111111111114,6299.0,2.4264392324093818,Review
808420.0,EA,8,67.795,12.0,118.7,67.9275,6246.62,1.5738623792315067,Review
813130.0,KG,8,75.0,75.0,1428.57,582.58875,6157.15,18.0476,Review
819230.0,EA,8,192.5,125.0,500.0,263.95125,6113.22,1.948051948051948,Review
801720.0,EA,8,65.0,36.84,550.0,160.065,6055.6,7.8947692307692305,Review
805040.0,EA,5,52.62,45.05,296.61,148.702,6045.06,4.780691752185481,Review
812320.0,EA,5,210.0,67.8,300.0,199.56,6018.0,1.1057142857142856,Review
806110.0,L,6,377.115,135.0,1400.0,509.175,5993.96,3.354414435914774,Review
816610.0,EA,6,272.5,145.0,400.0,272.5,5735.0,0.9357798165137615,Review
801690.0,M,6,5.891666666666667,5.45,35.0,15.447222222222223,5500.0,5.015558698727015,Review
805370.0,EA,6,54.72,7.15,403.6,99.19,5467.07,7.245065789473685,Review
7704610.0,EA,5,301.87,298.24,630.63,432.646,5444.5,1.1011031238612647,Review
800250.0,EA,7,11.0,6.5,50.0,19.285714285714285,5303.0,3.9545454545454546,Review
7703940.0,EA,5,90.0,30.0,2693.77,602.754,4967.21,29.597444444444445,Review
7708140.0,EA,5,99.22,84.98,498.9,253.4,4787.280000000001,4.171739568635355,Review
815480.0,EA,7,25.0,0.4238,70.0,32.3608,4731.3,2.783048,Review
818440.0,EA,5,22.0,20.0,2646.0,549.396,4635.6,119.36363636363636,Review
813890.0,KG,9,20.0,15.0,30.0,20.555555555555557,4563.0,0.75,Review
800840.0,EA,5,150.0,67.8,280.0,152.56,4147.0,1.4146666666666665,Review
800980.0,EA,8,0.8,0.4,5.5,1.425,3980.0,6.374999999999999,Review
7706750.0,SET,7,406.24,331.24,843.76,565.1771428571428,3956.24,1.2616187475384009,Review
801260.0,EA,8,1.0,0.18,1.5,0.8175,3760.0,1.32,Review
812970.0,KG,5,266.67,80.95,304.76,200.0,3752.3,0.839277009037387,Review
800020.0,EA,8,4.03,3.39,50.0,16.9775,3676.52,11.565756823821339,Review
800930.0,KG,5,60.0,50.0,88.0,65.554,3636.5,0.6333333333333333,Review
7100310.0,EA,5,2.1966666666666668,2.15,3.5073333333333334,2.6444,3631.2,0.6179059180576632,Review
800690.0,EA,7,21.76,17.98,42.16,26.28,3533.0,1.1112132352941173,Review
819090.0,EA,5,0.9,0.9,1270.0,254.9,3520.0,1410.111111111111,Review
931900.0,KG,25,160.0,120.0,220.0,159.6,3372.0,0.625,Review
969470.0,EA,8,202.73,55.93,202.73,169.66375,3310.79,0.7241158190696986,Review
910870.0,KG,13,100.0,50.0,200.0,113.44076923076923,3037.8,1.5,Review
812730.0,EA,6,65.0,48.57,148.31,75.99333333333333,2617.39,1.5344615384615385,Review
7701150.0,EA,5,8.06,8.06,40.0,18.776,2503.56,3.9627791563275427,Review
810480.0,EA,5,149.15,16.95,1700.0,447.62600000000003,2433.89,11.284277572913174,Review
800960.0,KG,8,64.0,42.0,88.0,64.125,2320.06,0.71875,Review
7702180.0,EA,15,142.18,11.72,381.24,153.944,2309.16,2.59895906597271,Review
910890.0,KG,17,80.0,40.0,209.52,118.00117647058823,2071.8900000000003,2.119,Review
7701090.0,EA,5,0.75,0.75,3.67,1.3719999999999999,2041.08,3.893333333333333,Review
803930.0,EA,5,12.0,8.14,145.0,44.656,1980.0,11.405000000000001,Review
7700610.0,SET,10,84.74,84.74,326.28,157.202,1826.2399999999998,2.8503658248760915,Review
809880.0,EA,5,132.1,3.7,288.98,150.956,1758.03,2.1595760787282363,Review
814620.0,KG,10,100.0,50.0,400.0,155.5,1715.0,3.5,Review
7701860.0,SET,6,203.12,27.34,220.34,147.39666666666668,1696.8600000000001,0.9501772351319416,Review
7100300.0,EA,6,1.4025833333333333,0.726,43.1,8.177319444444445,1626.5,30.211395638999466,Review
910780.0,KG,10,160.0,100.0,200.0,152.0,1454.0,0.625,Review
802960.0,EA,5,177.33,92.46,407.1,199.548,1446.0,1.77431906614786,Review
910850.0,KG,15,30.0,25.0,94.45,42.106,1236.04,2.315,Review
818120.0,EA,5,180.0,162.0,540.0,244.8,1224.0,2.1,Review
7503900.0,EA,7,13.46,0.08,160.47,34.87571428571429,1015.4300000000001,11.916047548291232,Review
800430.0,EA,5,22.0,8.0,55.0,31.4,1013.0,2.1363636363636362,Review
801700.0,EA,6,25.0,10.0,30.0,22.5,185.0,0.8,Review
7101320.0,KG,20109,30.32,24.26,34.96,30.173889800586803,5197636923.88,0.35290237467018465,Monitor
7101330.0,KG,178,27.814999999999998,21.26,30.48,27.576348314606744,3170156555.95,0.3314758223979867,Monitor
7100110.0,KG,206,24.015,19.17,27.26,23.868834951456314,2535716402.55,0.3368727878409327,Monitor
910970.0,TO,2970,37700.0,30500.0,39600.0,37065.07649158249,1383677845.02,0.2413793103448276,Monitor
7101620.0,KG,30,25.18,24.83,27.02,25.902666666666665,548267645.75,0.08697378872120735,Monitor
7101270.0,KG,30,25.0,24.62,26.91,25.628,531899454.55,0.09159999999999996,Monitor
7101210.0,KG,37,23.47,23.07,25.05,23.992432432432434,423651274.2,0.08436301661695784,Monitor
7101430.0,KG,20,25.43,25.06,27.32,26.042,419359019.25,0.08887141171844284,Monitor
920000.0,TO,57,70300.0,67200.0,74500.0,70428.0701754386,347114889.25,0.10384068278805121,Monitor
920010.0,TO,9,69500.0,68224.83,75100.0,70991.03333333334,191939241.65,0.09892330935251796,Monitor
7101580.0,KG,10,26.96,26.11,29.45,27.54,191392620.75,0.12388724035608308,Monitor
920450.0,TO,71,57142.86,55714.29,58571.43,57038.23183098592,158460510.43,0.04999994750000261,Monitor
7101290.0,KG,10,23.55,23.27,24.93,23.988,95577642.05,0.07048832271762208,Monitor
7101600.0,KG,10,25.0,24.85,27.32,25.796,84862637.0,0.09879999999999996,Monitor
910360.0,KG,105,25.76,23.64,29.68,25.959238095238092,70058053.06,0.23447204968944094,Monitor
