material_id,description_count,uom_count,material_group_count,line_count,spend,issue_flag
960290.0,3,1,2,7,42135.0,True
818530.0,2,1,1,13,42075.0,True
818130.0,2,1,2,5,41911.0,True
801280.0,3,1,2,4,41687.53,True
951280.0,2,2,1,2,41468.0,True
812500.0,3,1,2,5,41404.08,True
7701770.0,4,1,3,5,41204.020000000004,True
965580.0,2,1,2,2,41100.0,True
817570.0,2,2,2,2,41080.3,True
808720.0,6,1,1,11,41080.0,True
808460.0,3,2,2,4,41050.0,True
980130.0,8,1,3,8,40527.3,True
7702600.0,2,1,2,4,40100.600000000006,True
810530.0,3,1,3,4,39988.380000000005,True
969910.0,3,2,2,3,39450.0,True
808020.0,3,1,2,13,39375.0,True
980080.0,2,1,1,2,39250.0,True
980260.0,8,1,2,8,39167.5,True
7708290.0,10,1,8,17,39103.68,True
800540.0,9,1,1,18,38957.9,True
812700.0,4,2,3,8,38536.64,True
804280.0,2,1,2,3,38488.0,True
800730.0,5,1,1,16,38432.0,True
7708430.0,9,1,3,12,38316.0,True
7701710.0,3,2,1,6,38309.48,True
7708190.0,6,1,2,6,38301.71,True
805500.0,3,3,3,4,38277.1,True
800070.0,6,3,2,13,38269.54,True
816960.0,9,1,1,9,38100.490000000005,True
818170.0,3,1,2,5,37854.0,True
7400060.0,2,1,2,3,37600.0,True
801140.0,6,1,1,17,37360.5,True
7504050.0,10,2,2,11,36926.0,True
7504020.0,8,2,2,8,36910.0,True
7703030.0,2,1,2,2,36540.6,True
940060.0,6,3,2,10,36372.0,True
980320.0,5,1,2,5,36320.0,True
7705420.0,3,1,2,4,36250.0,True
7708010.0,2,1,2,4,36180.12,True
804270.0,5,1,3,8,35930.520000000004,True
7504100.0,5,1,1,7,35577.5,True
810900.0,2,2,2,4,35560.0,True
969920.0,5,1,2,6,35040.0,True
807760.0,2,1,1,2,34895.0,True
965320.0,2,1,2,2,34800.0,True
7101200.0,3,1,1,8,34795.0,True
961190.0,2,2,1,6,34624.729999999996,True
7700490.0,4,2,1,7,34371.8,True
969880.0,6,1,2,6,33702.0,True
966460.0,2,2,2,2,33700.0,True
812350.0,2,1,2,2,33554.0,True
808150.0,4,2,3,11,33460.2,True
803980.0,2,2,2,3,33440.0,True
7703510.0,4,2,2,7,33121.880000000005,True
818200.0,3,3,3,3,32837.0,True
801000.0,5,2,1,8,32780.4,True
801440.0,5,1,1,7,32670.0,True
802710.0,4,1,3,7,32583.9,True
7700230.0,2,1,1,3,32541.0,True
7708500.0,8,2,6,8,32516.309999999998,True
812720.0,5,2,1,18,32467.63,True
7706190.0,3,2,2,3,32456.0,True
7708300.0,9,1,3,12,32255.579999999998,True
800950.0,6,2,1,14,32238.3,True
963350.0,2,1,2,2,32019.0,True
7503970.0,2,2,1,2,31911.1,True
811470.0,2,1,1,3,31900.0,True
980300.0,5,1,3,5,31450.0,True
815240.0,2,1,2,4,31382.87,True
980070.0,8,3,1,9,31342.43,True
7704340.0,2,1,2,2,31335.3,True
814880.0,5,1,1,10,31050.0,True
967720.0,3,2,3,3,31050.0,True
812120.0,3,1,3,4,30900.0,True
7705890.0,2,1,2,3,30814.0,True
801770.0,6,1,1,8,30760.0,True
961650.0,5,3,2,5,30637.5,True
7100250.0,3,3,1,7,30620.0,True
813580.0,2,1,1,9,30606.2,True
800300.0,2,1,1,6,30603.98,True
819100.0,5,2,5,6,30603.440000000002,True
809780.0,6,1,2,19,30520.9,True
980230.0,7,1,2,8,30500.0,True
7706460.0,3,1,2,3,30422.9,True
818730.0,5,3,3,5,30381.56,True
804730.0,4,2,2,8,30348.4,True
801080.0,6,1,1,14,30281.4,True
802140.0,3,3,2,10,30239.0,True
960380.0,2,1,1,4,30113.600000000002,True
960190.0,2,1,1,3,30035.0,True
800550.0,5,1,1,10,29931.78,True
961420.0,2,1,1,2,29616.0,True
960460.0,4,1,1,5,29498.5,True
960540.0,5,1,1,6,29496.31,True
811040.0,2,1,2,2,29378.0,True
810640.0,3,1,2,5,29329.95,True
810390.0,3,1,1,3,29300.0,True
805890.0,2,1,2,2,29221.0,True
960780.0,4,1,1,5,29162.0,True
967550.0,2,2,2,2,29109.0,True
960510.0,5,1,1,7,29103.0,True
7704620.0,3,1,2,5,29008.770000000004,True
960490.0,3,1,1,5,28968.0,True
819340.0,2,2,2,2,28640.0,True
805010.0,2,1,2,2,28488.39,True
814550.0,3,1,3,4,28487.85,True
969360.0,2,1,1,2,28478.0,True
969590.0,3,3,3,4,28360.0,True
809460.0,2,1,2,2,28300.0,True
7702160.0,2,1,2,2,28170.3,True
802840.0,2,2,2,3,27980.8,True
980350.0,5,1,4,5,27962.0,True
800090.0,5,1,1,13,27924.6,True
7501320.0,2,1,1,2,27827.0,True
801950.0,3,3,1,19,27739.18,True
802970.0,4,2,3,4,27527.0,True
7500510.0,4,1,1,8,27506.0,True
817650.0,3,1,2,4,27490.0,True
807240.0,2,1,2,7,27445.41,True
7503980.0,2,1,1,2,27440.0,True
804230.0,2,1,2,5,27391.0,True
812760.0,5,2,1,20,27277.19,True
800900.0,2,2,1,3,27196.02,True
812660.0,5,1,1,12,27034.1,True
7700220.0,3,1,1,3,26892.2,True
7705330.0,3,1,3,3,26792.78,True
7708280.0,7,1,5,7,26592.760000000002,True
7706250.0,2,1,2,2,26493.3,True
809550.0,3,1,1,3,26455.0,True
969650.0,4,1,2,4,26452.0,True
806080.0,5,1,3,6,26350.079999999998,True
815100.0,2,2,2,2,26340.0,True
7707200.0,3,1,1,6,26238.39,True
969680.0,2,1,2,2,26219.0,True
802080.0,4,1,1,7,26184.300000000003,True
817820.0,2,1,2,7,25987.2,True
815890.0,2,1,1,2,25980.0,True
803770.0,2,2,2,5,25960.0,True
801430.0,3,1,1,4,25832.0,True
7400810.0,2,1,1,2,25800.0,True
7700620.0,2,1,1,9,25796.92,True
808740.0,2,2,2,2,25740.0,True
808900.0,2,2,2,2,25550.0,True
809510.0,2,1,2,3,25488.0,True
812640.0,2,1,2,2,25439.6,True
7705490.0,2,1,2,3,25437.579999999998,True
814180.0,2,2,2,9,25319.36,True
7502920.0,2,1,2,3,25079.0,True
800830.0,4,1,1,9,25021.0,True
801100.0,3,1,1,4,25000.0,True
969170.0,2,1,1,2,25000.0,True
7706970.0,3,1,2,3,24702.989999999998,True
969800.0,6,1,3,6,24491.0,True
815980.0,5,2,1,12,24471.5,True
7708390.0,10,1,4,12,24410.68,True
809440.0,3,1,3,6,24091.52,True
812980.0,2,2,2,6,24084.690000000002,True
801450.0,4,1,1,4,24016.0,True
961010.0,4,1,1,4,23805.0,True
910580.0,6,1,1,107,23800.6,True
806790.0,2,1,2,5,23632.32,True
801690.0,5,2,1,17,23564.0,True
960080.0,2,1,2,2,23500.0,True
967260.0,4,1,1,4,23305.0,True
910840.0,2,1,1,20,23270.0,True
818350.0,3,1,3,3,23250.0,True
803020.0,2,1,1,6,23000.0,True
808290.0,2,1,2,3,22969.64,True
802240.0,2,2,1,4,22895.0,True
7705920.0,3,1,2,4,22650.0,True
806060.0,4,2,4,8,22636.18,True
800060.0,6,2,1,14,22625.64,True
7706680.0,2,1,1,4,22536.0,True
800800.0,6,1,1,9,22516.0,True
807500.0,2,2,2,3,22502.74,True
7708350.0,7,1,4,8,22469.809999999998,True
7706000.0,3,2,2,3,22410.0,True
810120.0,2,1,1,3,22400.0,True
7704990.0,4,1,3,5,22008.59,True
980120.0,5,1,4,5,21949.0,True
7705610.0,3,1,3,3,21945.48,True
812650.0,3,2,2,7,21854.0,True
802300.0,2,2,2,3,21817.0,True
805920.0,4,1,3,5,21726.2,True
806300.0,3,2,2,6,21700.0,True
811950.0,2,1,2,2,21650.0,True
910950.0,2,1,2,6,21593.0,True
960770.0,2,1,1,3,21440.0,True
961100.0,2,1,1,2,21315.0,True
7701850.0,2,2,2,4,21299.0,True
960110.0,2,2,2,2,21284.0,True
800180.0,6,1,1,8,21221.0,True
818930.0,7,1,5,7,21124.22,True
7300290.0,2,1,1,3,21123.6,True
800310.0,2,1,1,8,21120.0,True
7705700.0,3,1,2,3,21100.0,True
961170.0,2,1,1,2,20945.0,True
7700390.0,3,1,1,4,20859.0,True
813980.0,2,1,1,2,20848.0,True
808090.0,2,1,2,2,20747.16,True
7700540.0,3,2,2,3,20733.239999999998,True
801070.0,4,1,1,7,20706.0,True
801250.0,2,1,1,3,20670.0,True
812740.0,7,3,1,14,20617.14,True
7503600.0,2,1,1,2,20490.65,True
7707810.0,6,1,4,9,20447.54,True
7708310.0,9,2,4,15,20314.0,True
7704440.0,2,1,1,4,20305.0,True
7700400.0,4,2,1,4,20260.9,True
910900.0,2,2,1,16,20020.510000000002,True
800880.0,3,1,1,4,19944.0,True
808260.0,3,1,2,3,19881.92,True
966730.0,3,1,2,3,19826.52,True
7705510.0,2,1,2,3,19739.910000000003,True
7708450.0,9,2,3,9,19674.13,True
809130.0,2,2,2,2,19665.2,True
7700830.0,3,2,1,4,19586.64,True
801780.0,3,1,1,7,19570.0,True
809200.0,2,1,2,3,19546.61,True
810430.0,4,2,4,6,19490.43,True
801240.0,2,1,1,3,19220.0,True
7707130.0,3,1,3,4,19067.54,True
800970.0,8,1,1,15,19049.0,True
7708380.0,9,1,6,10,18963.11,True
7702140.0,2,1,2,3,18937.0,True
809370.0,2,1,1,2,18876.0,True
963810.0,3,1,1,3,18800.0,True
7708490.0,8,1,5,8,18791.02,True
7501210.0,2,2,2,2,18769.15,True
809170.0,3,1,2,3,18645.0,True
7701800.0,3,1,2,3,18640.0,True
7702180.0,7,2,1,24,18570.2,True
7706380.0,2,1,2,2,18445.0,True
960790.0,3,1,1,3,18443.0,True
980200.0,6,1,5,6,18267.0,True
814820.0,4,2,1,13,18232.4,True
817060.0,6,2,5,7,18053.8,True
7700300.0,2,1,1,2,17983.5,True
7702590.0,2,2,2,3,17964.67,True
812730.0,6,2,1,21,17962.829999999998,True
806650.0,3,1,1,3,17959.4,True
806100.0,2,1,2,3,17909.5,True
7500150.0,3,1,1,3,17896.0,True
7708470.0,10,1,4,11,17683.5,True
811080.0,2,1,2,2,17662.7,True
7700410.0,7,1,1,9,17612.78,True
802070.0,2,2,1,10,17319.9,True
969930.0,6,1,2,6,17280.0,True
800650.0,2,1,1,2,17206.0,True
804320.0,2,1,2,4,17172.0,True
812830.0,2,1,1,3,17104.4,True
7708440.0,3,1,3,3,17069.73,True
813320.0,2,1,2,3,16980.08,True
812970.0,4,3,1,10,16871.66,True
809100.0,2,1,2,3,16720.0,True
7706230.0,2,1,2,2,16692.879999999997,True
7700210.0,3,1,1,3,16609.07,True
7701790.0,2,1,2,3,16600.0,True
960230.0,2,1,1,3,16450.0,True
980220.0,5,1,3,5,16421.22,True
803950.0,3,1,2,9,16359.0,True
7700130.0,2,1,1,3,16290.0,True
7701820.0,5,1,2,6,16282.54,True
7702540.0,2,2,2,4,16279.16,True
7706470.0,3,1,2,4,16123.54,True
818050.0,2,1,1,3,15891.95,True
7706420.0,3,1,2,5,15652.48,True
7500230.0,3,1,1,4,15580.0,True
802090.0,2,1,1,3,15564.0,True
817390.0,2,1,1,2,15498.0,True
7706780.0,3,1,3,3,15474.36,True
808820.0,2,2,2,3,15448.0,True
7708360.0,10,1,4,10,15396.460000000001,True
800720.0,6,1,1,16,15350.4,True
967620.0,2,1,1,2,15350.0,True
7708410.0,7,1,6,8,15233.779999999999,True
910820.0,2,1,1,10,15219.8,True
7701860.0,5,2,3,12,14911.66,True
932110.0,5,1,1,18,14825.42,True
812870.0,5,1,1,14,14794.92,True
817230.0,5,1,2,11,14770.85,True
801940.0,2,1,1,8,14711.2,True
931290.0,3,1,1,7,14708.460000000001,True
807870.0,2,2,2,2,14642.0,True
7702200.0,2,2,2,4,14614.0,True
803820.0,4,3,4,7,14559.0,True
816090.0,2,2,2,6,14550.0,True
961570.0,2,1,1,2,14500.0,True
810820.0,3,1,1,3,14400.0,True
7503190.0,2,1,1,2,14370.0,True
7705740.0,2,2,2,4,14328.0,True
951970.0,2,1,1,2,14300.0,True
951980.0,2,1,1,2,14300.0,True
7500010.0,3,2,1,4,14299.0,True
806460.0,2,1,1,5,14225.42,True
7700790.0,2,1,1,4,14205.4,True
960360.0,2,1,1,2,14196.0,True
7705660.0,4,1,2,4,14185.75,True
814620.0,6,3,1,13,14183.0,True
967430.0,5,2,1,5,14150.0,True
7503940.0,6,1,1,6,14130.0,True
818490.0,6,3,2,12,14101.0,True
963090.0,2,2,2,3,14074.5,True
812750.0,5,1,1,23,13827.18,True
809990.0,2,1,2,5,13793.3,True
812460.0,2,1,2,7,13755.0,True
962170.0,2,2,2,4,13674.0,True
7705970.0,2,1,2,4,13623.0,True
7704910.0,3,2,2,3,13612.55,True
7706610.0,3,1,2,3,13610.239999999998,True
813060.0,3,2,1,5,13505.48,True
800600.0,6,2,1,9,13494.0,True
960160.0,4,1,1,4,13489.2,True
7706260.0,2,2,2,2,13445.0,True
7702210.0,2,1,2,2,13395.32,True
980060.0,7,1,4,7,13180.0,True
7503610.0,3,1,1,3,13171.24,True
7701680.0,2,1,2,2,13130.0,True
7706840.0,3,1,1,3,13120.0,True
7705850.0,2,1,1,2,13056.0,True
806750.0,2,1,1,2,13036.0,True
818100.0,2,1,2,2,12918.65,True
7702490.0,2,1,2,4,12908.64,True
803940.0,3,1,2,5,12859.4,True
813300.0,2,2,1,3,12850.0,True
803810.0,2,1,1,7,12826.8,True
7708150.0,4,1,4,6,12780.460000000001,True
7706790.0,3,2,2,4,12684.0,True
7501340.0,2,1,1,2,12603.0,True
815220.0,2,2,2,4,12560.0,True
818110.0,3,2,3,5,12501.4,True
812990.0,4,2,2,4,12404.5,True
911010.0,2,1,1,34,12372.76,True
808040.0,2,1,2,2,12371.79,True
812790.0,2,2,1,6,12323.6,True
804820.0,2,1,2,2,12321.6,True
7701490.0,2,1,1,3,12304.0,True
810220.0,2,1,2,2,12288.4,True
960420.0,2,1,1,5,12190.0,True
813890.0,3,2,2,12,12099.96,True
802950.0,5,2,4,5,12093.0,True
818970.0,3,1,1,3,12070.0,True
802050.0,3,2,1,12,12017.24,True
806640.0,2,1,2,3,12000.0,True
808530.0,2,1,1,2,11999.0,True
805120.0,2,2,2,3,11885.0,True
810840.0,3,1,2,3,11867.64,True
7701050.0,2,1,1,2,11830.0,True
7706280.0,2,1,2,3,11806.99,True
810270.0,2,1,2,3,11764.76,True
960580.0,4,1,1,5,11713.0,True
7704650.0,2,1,2,3,11685.08,True
801670.0,4,2,1,6,11639.8,True
800750.0,6,1,1,9,11579.0,True
812780.0,5,3,2,11,11542.24,True
7503960.0,3,1,1,4,11522.56,True
7707110.0,2,1,2,6,11504.560000000001,True
961070.0,2,1,1,3,11486.0,True
960480.0,2,1,1,2,11468.0,True
819010.0,3,1,2,3,11457.66,True
811560.0,2,1,2,4,11442.869999999999,True
980280.0,7,3,5,10,11437.0,True
7705540.0,3,1,3,7,11433.6,True
7708050.0,2,1,2,2,11411.06,True
7701570.0,2,1,2,2,11350.36,True
7704980.0,3,1,2,3,11340.0,True
951730.0,2,1,1,2,11333.02,True
816750.0,2,1,1,2,11256.0,True
802190.0,2,2,1,2,11180.7,True
980310.0,4,1,2,4,11170.0,True
818470.0,2,1,2,2,11157.1,True
967840.0,2,2,2,2,11130.0,True
800010.0,4,2,1,4,11072.1,True
808590.0,2,2,1,4,11072.1,True
7704480.0,2,1,1,6,10975.44,True
7706480.0,3,1,3,3,10953.07,True
815990.0,3,2,2,7,10886.02,True
800760.0,4,1,2,11,10855.0,True
806980.0,2,1,2,3,10836.0,True
809230.0,2,1,2,2,10800.0,True
815970.0,3,1,1,4,10710.0,True
931910.0,2,2,2,12,10653.7,True
804250.0,2,2,2,3,10642.0,True
961610.0,2,1,2,2,10638.0,True
809830.0,3,1,3,4,10633.38,True
800940.0,3,1,1,6,10586.8,True
803030.0,3,1,3,4,10541.0,True
980360.0,3,1,1,3,10516.0,True
806340.0,3,1,2,3,10450.0,True
805750.0,2,1,1,3,10420.0,True
7704720.0,2,1,2,2,10264.0,True
800400.0,5,1,1,6,10230.0,True
805440.0,2,2,2,10,10179.6,True
818230.0,4,1,1,4,10169.46,True
7700380.0,2,1,1,4,10152.9,True
7708420.0,4,1,3,4,10075.0,True
807000.0,2,1,1,2,9904.0,True
802410.0,2,1,1,6,9835.27,True
961020.0,2,1,1,2,9792.0,True
815730.0,2,1,1,3,9784.8,True
969260.0,2,1,1,2,9630.0,True
7707220.0,3,1,2,3,9502.76,True
806140.0,2,1,2,3,9470.84,True
940100.0,2,2,1,5,9450.0,True
813640.0,3,2,3,6,9442.4,True
803520.0,2,2,2,4,9425.07,True
7707530.0,2,1,2,2,9420.380000000001,True
815270.0,2,2,2,3,9397.779999999999,True
7703380.0,3,2,2,3,9363.37,True
812270.0,2,2,2,4,9290.900000000001,True
800980.0,6,2,1,9,9280.0,True
7100240.0,2,2,2,3,9264.0,True
7705900.0,3,1,3,5,9252.9,True
818510.0,2,1,1,2,9250.0,True
961060.0,4,1,1,4,9203.0,True
968710.0,2,1,1,2,9200.0,True
964310.0,4,1,2,5,9174.0,True
969560.0,2,1,1,3,9150.0,True
816810.0,2,2,2,2,8996.6,True
818420.0,3,3,2,3,8906.0,True
7704970.0,2,1,2,3,8812.42,True
813490.0,2,1,2,2,8751.9,True
960310.0,4,1,1,4,8744.0,True
7701910.0,2,1,2,2,8742.0,True
816830.0,2,2,2,2,8692.0,True
951510.0,2,1,1,76,8690.0,True
7705050.0,5,1,4,5,8679.970000000001,True
802010.0,4,1,1,6,8655.0,True
808450.0,2,2,2,2,8654.0,True
7500180.0,2,1,1,2,8632.0,True
7702080.0,5,2,1,18,8549.94,True
812820.0,3,1,2,4,8530.0,True
980180.0,8,1,3,8,8495.3,True
7706920.0,4,1,3,4,8405.28,True
7504030.0,5,2,2,5,8392.5,True
819000.0,7,1,1,7,8369.24,True
812000.0,3,2,2,4,8368.13,True
7705060.0,2,1,2,2,8337.52,True
806660.0,2,1,1,2,8225.14,True
963000.0,5,1,1,8,8225.0,True
7705300.0,2,1,1,2,8203.14,True
7708270.0,3,1,1,3,8193.24,True
7706530.0,2,1,2,2,8179.9800000000005,True
7705310.0,4,1,3,5,8153.91,True
7703320.0,4,1,2,4,8047.5,True
7501560.0,2,1,2,2,8002.0,True
7701000.0,2,1,1,2,7940.0,True
800240.0,3,1,1,7,7930.0,True
7700860.0,2,1,1,2,7919.1900000000005,True
801400.0,3,1,1,5,7905.0,True
7701010.0,3,1,1,3,7872.0,True
7700920.0,2,1,1,3,7858.0,True
7701700.0,2,2,1,3,7814.1,True
7705390.0,3,1,3,3,7808.0,True
804260.0,2,1,1,2,7800.0,True
805650.0,2,2,2,2,7780.0,True
910940.0,3,2,1,13,7778.77,True
7501880.0,3,1,2,3,7775.0,True
7706980.0,2,1,2,2,7764.6,True
817040.0,3,2,2,4,7751.25,True
814770.0,5,1,2,15,7713.8,True
810260.0,2,2,2,2,7712.7,True
7704880.0,2,1,2,2,7677.96,True
7702980.0,3,1,2,3,7519.53,True
815010.0,2,2,2,6,7500.4,True
7704530.0,2,1,2,4,7425.0,True
813130.0,5,3,2,12,7407.85,True
803550.0,2,1,2,2,7387.0,True
961680.0,2,2,1,5,7372.5,True
806110.0,2,2,2,7,7353.96,True
805280.0,2,1,1,2,7256.0,True
816270.0,2,2,2,3,7196.95,True
7700420.0,3,1,1,5,7011.36,True
809880.0,4,2,2,6,7008.03,True
810280.0,2,1,1,2,7000.0,True
967590.0,2,1,1,2,7000.0,True
814890.0,2,1,1,3,6990.0,True
961690.0,3,1,1,6,6985.0,True
7708110.0,2,1,2,2,6956.56,True
805000.0,2,1,2,7,6865.08,True
7705730.0,2,1,2,2,6853.14,True
7701380.0,2,1,1,2,6798.0,True
7705020.0,2,2,2,4,6711.52,True
801270.0,2,1,1,5,6658.0,True
910620.0,4,1,1,50,6617.37,True
7702890.0,2,1,2,2,6600.0,True
809800.0,2,1,2,2,6590.0,True
817480.0,2,2,2,2,6540.75,True
807800.0,2,2,1,4,6456.84,True
815140.0,3,1,1,4,6431.4800000000005,True
812620.0,2,1,1,5,6431.42,True
7701630.0,2,1,2,3,6421.5599999999995,True
811000.0,3,1,1,3,6412.54,True
804680.0,2,1,2,8,6404.26,True
7503220.0,3,1,1,3,6400.0,True
805140.0,2,2,2,4,6395.0,True
814610.0,2,1,1,8,6385.2,True
7701880.0,2,2,2,5,6376.5199999999995,True
910740.0,3,2,1,4,6333.36,True
7500690.0,2,1,2,2,6330.0,True
800590.0,5,1,1,9,6299.0,True
807950.0,2,1,2,3,6279.0,True
7705010.0,4,2,1,6,6278.73,True
7504040.0,3,2,1,3,6273.0,True
808420.0,5,1,2,8,6246.62,True
809640.0,2,1,1,2,6224.5,True
7707990.0,2,1,1,2,6224.0,True
814730.0,2,2,2,5,6200.0,True
805430.0,2,1,2,2,6151.0,True
7701930.0,2,1,2,4,6133.42,True
910690.0,3,3,1,5,6131.5,True
819230.0,6,1,2,8,6113.22,True
815640.0,2,2,2,3,6100.0,True
806930.0,2,1,2,2,6094.96,True
801720.0,5,1,1,8,6055.6,True
805040.0,3,1,2,5,6045.06,True
812320.0,2,1,1,5,6018.0,True
961790.0,3,1,1,3,5990.0,True
7500190.0,2,1,1,2,5900.0,True
806690.0,2,1,1,3,5881.5,True
813590.0,2,2,1,5,5874.34,True
7701660.0,2,1,2,2,5845.8,True
812490.0,2,1,1,3,5788.32,True
802200.0,3,2,1,5,5769.15,True
7705130.0,2,1,2,2,5763.24,True
816610.0,2,1,1,6,5735.0,True
814300.0,2,2,2,2,5710.0,True
7705250.0,2,1,2,2,5683.32,True
817180.0,3,1,1,3,5633.89,True
804450.0,2,1,2,2,5560.0,True
805370.0,4,1,4,6,5467.07,True
968200.0,2,1,1,2,5450.0,True
7704610.0,3,1,2,5,5444.5,True
962260.0,3,2,1,5,5439.0,True
807190.0,2,1,2,3,5426.0,True
819380.0,3,2,2,3,5350.0,True
800960.0,6,2,1,10,5335.06,True
7705650.0,2,2,2,5,5330.2,True
7704410.0,2,1,1,2,5328.0,True
7706360.0,2,1,2,2,5321.0,True
962150.0,4,2,2,5,5308.57,True
800250.0,4,1,1,7,5303.0,True
7700950.0,4,1,1,4,5292.0,True
969670.0,2,1,2,2,5204.0,True
815630.0,3,1,1,3,5181.0,True
7707440.0,2,1,1,2,5178.9,True
814990.0,3,2,3,3,5162.5,True
7702460.0,2,1,1,3,5143.54,True
7701550.0,2,1,2,2,5128.0,True
800210.0,2,1,2,2,5127.1,True
7708080.0,2,1,1,2,5115.5,True
7702880.0,2,1,2,2,5087.5,True
7707170.0,4,1,2,4,5047.4400000000005,True
813380.0,2,2,2,4,5000.0,True
800460.0,4,1,1,4,4970.0,True
814740.0,3,2,1,5,4969.780000000001,True
7703940.0,2,1,2,5,4967.21,True
814060.0,2,1,2,2,4963.0,True
7707370.0,2,1,2,2,4911.58,True
960940.0,3,1,1,4,4890.0,True
808710.0,2,1,1,3,4856.0,True
7707430.0,2,1,2,2,4852.08,True
812200.0,2,1,2,4,4808.0,True
7708140.0,3,1,3,5,4787.280000000001,True
814500.0,3,2,2,4,4780.5599999999995,True
812280.0,3,1,1,4,4720.0,True
806940.0,4,1,3,4,4674.6,True
818210.0,2,1,2,2,4651.6900000000005,True
818440.0,2,1,2,5,4635.6,True
7700080.0,2,1,2,2,4574.4400000000005,True
7707780.0,2,1,2,2,4573.43,True
806860.0,2,1,2,2,4529.0,True
809280.0,2,1,2,2,4514.0,True
7704470.0,2,1,2,3,4497.3099999999995,True
813140.0,4,3,3,4,4492.5,True
7400140.0,2,2,1,2,4470.0,True
7502400.0,2,1,1,2,4440.0,True
7708030.0,3,1,3,3,4434.89,True
819350.0,2,2,1,2,4430.51,True
910890.0,4,2,1,23,4429.08,True
817490.0,2,1,2,2,4410.0,True
807010.0,2,1,1,2,4400.0,True
807400.0,2,2,2,2,4371.0,True
809580.0,3,1,3,3,4349.32,True
802800.0,3,2,1,3,4326.5,True
805330.0,3,2,2,3,4315.0,True
7100170.0,2,2,1,3,4313.36,True
818270.0,4,1,2,4,4275.0,True
7707640.0,2,2,2,2,4243.89,True
810560.0,2,2,1,2,4217.0,True
7702480.0,3,2,1,5,4216.44,True
7704300.0,3,1,3,3,4201.16,True
800840.0,4,1,1,5,4147.0,True
7704960.0,2,1,2,2,4145.0,True
7703410.0,2,1,2,2,4144.0,True
805550.0,2,1,2,2,4120.0,True
969900.0,3,1,2,4,4106.5,True
809210.0,2,1,2,3,4047.4,True
7706560.0,2,2,2,2,4023.75,True
7701220.0,2,1,1,2,4020.0,True
7703350.0,2,1,2,2,4017.2000000000003,True
7701990.0,3,2,2,5,3993.9,True
7706730.0,5,2,1,6,3990.0,True
7706750.0,4,1,1,7,3956.24,True
814970.0,2,1,2,2,3908.0,True
962030.0,2,2,1,2,3895.0,True
818260.0,2,1,2,2,3846.42,True
980340.0,4,1,3,4,3840.0,True
801260.0,3,1,1,8,3760.0,True
810090.0,2,1,1,2,3686.1,True
800020.0,2,1,1,8,3676.52,True
969490.0,2,1,2,2,3657.64,True
800930.0,4,1,1,5,3636.5,True
809420.0,3,1,1,4,3606.37,True
7500220.0,2,2,2,2,3591.0,True
801220.0,3,2,1,3,3590.0,True
965390.0,2,1,2,2,3565.0,True
7702420.0,2,1,2,4,3556.2400000000002,True
7706410.0,2,1,1,2,3548.41,True
800690.0,5,1,1,7,3533.0,True
7500400.0,2,1,1,2,3416.96,True
7701080.0,2,1,1,2,3412.0,True
806010.0,3,1,1,3,3409.1800000000003,True
802260.0,2,2,1,5,3395.0,True
931900.0,2,1,1,25,3372.0,True
807080.0,2,1,2,2,3368.6400000000003,True
969470.0,3,1,2,8,3310.79,True
963380.0,2,2,1,3,3304.58,True
969970.0,4,2,1,4,3254.94,True
7706160.0,2,2,2,2,3220.5699999999997,True
800440.0,4,2,2,5,3213.5,True
7708070.0,2,1,2,2,3208.59,True
910870.0,3,2,1,15,3197.79,True
7707850.0,2,1,2,3,3186.56,True
811870.0,2,1,1,2,3130.16,True
7706720.0,2,1,1,2,3130.02,True
7703290.0,2,1,2,2,3119.0,True
967820.0,2,1,1,3,3088.45,True
7704360.0,2,1,2,3,3087.65,True
815110.0,4,2,2,5,3064.76,True
960830.0,2,1,1,2,3060.0,True
960600.0,2,1,1,3,3049.0,True
7700430.0,2,1,1,4,3042.37,True
7706990.0,2,1,1,2,3041.0,True
7708510.0,2,1,2,2,3030.47,True
804650.0,2,1,2,2,3013.0,True
815720.0,4,1,1,4,3004.14,True
812800.0,2,1,2,3,2996.1,True
910750.0,3,3,1,5,2978.37,True
7702290.0,2,2,1,2,2975.4300000000003,True
965210.0,2,1,1,4,2960.0,True
7705430.0,2,1,1,2,2940.0,True
960240.0,2,2,1,2,2940.0,True
801230.0,2,1,1,2,2930.0,True
813610.0,2,1,1,2,2885.5,True
805020.0,2,2,2,5,2881.4,True
810410.0,2,1,1,2,2800.0,True
7704280.0,2,1,2,2,2778.88,True
800770.0,2,1,1,2,2743.0,True
801110.0,4,1,1,4,2665.8,True
7700350.0,2,1,1,2,2661.0,True
967600.0,2,1,1,4,2640.0,True
815040.0,3,2,2,5,2631.25,True
961990.0,2,1,1,2,2610.0,True
806570.0,2,1,2,3,2564.0,True
813150.0,2,1,1,3,2540.0,True
814630.0,2,2,1,2,2517.84,True
805210.0,2,1,1,3,2515.77,True
814110.0,2,2,1,3,2508.0,True
7701150.0,3,1,1,5,2503.56,True
817900.0,2,1,1,2,2499.0,True
7700550.0,2,1,1,2,2489.4,True
810480.0,5,1,1,5,2433.89,True
7701120.0,4,1,1,7,2411.88,True
817580.0,3,2,2,3,2370.0,True
7702070.0,2,1,1,3,2345.0,True
808480.0,2,1,2,3,2329.2799999999997,True
7701740.0,4,1,1,4,2293.5,True
